City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Ust-Karsk,RU,2023-01-16 02:02:59,52.7011,118.8077,-17.45,96,100,1.25
297,Presevo,RS,2023-01-16 02:03:00,42.3092,21.6492,21.6,92,89,4.68
298,Lorengau,PG,2023-01-16 01:58:51,-2.0226,147.2712,83.77,68,76,3.44
299,Makakilo City,US,2023-01-16 02:03:01,21.3469,-158.0858,79.12,65,100,11.5
300,Santiago,CL,2023-01-16 01:59:43,-33.4569,-70.6483,76.55,40,0,13.8
301,Sompeta,IN,2023-01-16 02:03:01,18.9333,84.6,70.92,80,7,4.52
302,Sarkikaraagac,TR,2023-01-16 02:03:02,38.0794,31.3664,35.4,70,32,1.95
303,Avola,IT,2023-01-16 02:03:04,36.9113,15.1395,43.09,81,14,12.3
304,Shetpe,KZ,2023-01-16 02:03:05,44.1667,52.1167,21.52,33,92,13.15
305,Krasnoselkup,RU,2023-01-16 02:03:05,65.7,82.4667,-5.67,98,100,17.38
306,Dvinskoy,RU,2023-01-16 02:03:08,62.1535,45.1175,23.86,92,100,11.41
307,Sao Jose Da Coroa Grande,BR,2023-01-16 02:03:10,-8.8978,-35.1478,76.75,75,31,2.39
308,Ulety,RU,2023-01-16 02:03:14,51.3572,112.4849,4.03,82,100,13.65
309,Samarai,PG,2023-01-16 02:03:14,-10.6167,150.6667,86.49,68,88,6.38
310,Mont-De-Marsan,FR,2023-01-16 02:03:16,44.0,-0.6667,49.48,79,75,14.97
311,Hays,US,2023-01-16 02:03:19,30.0502,-98.0336,65.82,74,100,5.01
312,Lisakovsk,KZ,2023-01-16 02:03:20,52.5369,62.4936,-5.87,79,16,6.51
313,Gizo,SB,2023-01-16 02:03:26,-8.103,156.8419,84.92,70,76,9.51
314,Faya,SA,2023-01-16 02:03:28,18.3851,42.4509,46.92,73,11,1.7
315,Labrea,BR,2023-01-16 02:03:30,-7.2586,-64.7981,73.76,95,65,1.14
316,Marica,BR,2023-01-16 01:59:21,-22.9194,-42.8186,82.35,93,66,10.42
317,Sambava,MG,2023-01-16 02:02:40,-14.2667,50.1667,73.92,96,100,7.83
318,Mnogovershinnyy,RU,2023-01-16 02:03:34,53.9353,139.9242,-21.37,79,14,7.78
319,Hualmay,PE,2023-01-16 02:03:36,-11.0964,-77.6139,69.8,80,100,7.07
320,Gumdag,TM,2023-01-16 02:04:36,39.2061,54.5906,25.61,60,100,18.05
321,Santa Fe,AR,2023-01-16 02:00:18,-31.6333,-60.7,88.0,37,6,5.99
322,Tabou,CI,2023-01-16 02:04:37,4.423,-7.3528,78.42,81,4,4.12
323,Okhotsk,RU,2023-01-16 02:04:37,59.3833,143.3,-8.88,89,100,18.14
324,Hurghada,EG,2023-01-16 02:04:38,27.2574,33.8129,57.22,45,0,9.46
325,Port Lincoln,AU,2023-01-16 02:04:38,-34.7333,135.8667,74.25,55,51,8.57
326,Biak,ID,2023-01-16 02:04:39,-0.9131,122.8766,83.55,64,99,1.77
327,Seminole,US,2023-01-16 02:04:39,28.7086,-81.2081,49.24,76,0,0.0
328,Ilebo,CD,2023-01-16 02:04:39,-4.3167,20.5833,69.15,99,100,1.23
329,Kahului,US,2023-01-16 02:02:52,20.8947,-156.47,80.62,68,40,12.66
330,Rio Cuarto,AR,2023-01-16 02:04:41,-33.1307,-64.3499,67.84,64,63,3.0
331,Madang,PG,2023-01-16 02:04:41,-5.2246,145.7966,88.32,59,100,4.72
332,Derzhavinsk,KZ,2023-01-16 02:04:41,51.1,66.3167,-3.37,86,13,6.4
333,Modasa,IN,2023-01-16 02:04:42,23.4667,73.3,48.65,30,2,9.26
334,Shestakovo,RU,2023-01-16 02:04:42,56.4915,103.96,1.13,96,100,5.53
335,Najran,SA,2023-01-16 02:04:43,17.4924,44.1277,60.75,48,5,0.89
336,Nuuk,GL,2023-01-16 02:03:44,64.1835,-51.7216,6.62,85,100,16.62
337,Pindiga,NG,2023-01-16 02:04:43,9.9833,10.9333,63.82,30,10,8.03
338,Nemencine,LT,2023-01-16 02:04:44,54.85,25.4833,35.35,96,100,10.45
339,Dhidhdhoo,MV,2023-01-16 02:04:44,6.8833,73.1,79.23,69,99,6.91
340,Solnechnoye,RU,2023-01-16 02:04:45,43.276,46.507,30.88,88,10,1.68
341,Karasjok,NO,2023-01-16 02:04:45,69.4719,25.5112,19.29,95,100,9.08
342,Gherla,RO,2023-01-16 02:02:53,47.0333,23.9167,29.1,85,100,2.73
343,Porto Walter,BR,2023-01-16 02:04:46,-8.2686,-72.7439,72.41,98,100,2.15
344,Tepalcatepec,MX,2023-01-16 02:04:46,19.1833,-102.85,74.75,43,2,4.92
345,Sobolevo,RU,2023-01-16 02:04:47,54.4299,31.8996,26.58,96,100,16.46
346,Larreynaga,NI,2023-01-16 02:04:47,12.6769,-86.5719,75.0,52,1,5.41
347,Norman Wells,CA,2023-01-16 02:04:47,65.282,-126.8329,-20.31,99,94,2.91
348,Kyra,RU,2023-01-16 02:04:48,49.5776,111.9753,-6.9,87,35,4.14
349,Carutapera,BR,2023-01-16 02:04:48,-1.195,-46.02,73.15,96,100,1.07
350,Woodward,US,2023-01-16 02:04:49,36.4337,-99.3904,56.97,57,0,23.02
351,Anjozorobe,MG,2023-01-16 02:04:49,-18.4,47.8667,60.42,95,98,5.95
352,Alice,US,2023-01-16 02:00:07,27.7523,-98.0697,69.53,65,51,16.93
353,Dzhebariki-Khaya,RU,2023-01-16 02:04:50,62.2167,135.8,-45.15,91,100,1.43
354,San Patricio,US,2023-01-16 02:04:50,28.017,-97.5169,69.17,73,98,20.62
355,Isla Mujeres,MX,2023-01-16 02:04:51,21.2311,-86.731,68.05,62,0,9.91
356,San Jeronimo,PE,2023-01-16 02:01:52,-11.9472,-75.2829,50.45,83,100,4.45
357,Yuci,CN,2023-01-16 02:04:51,37.6803,112.7319,10.15,56,0,2.24
358,Sangar,RU,2023-01-16 02:04:52,63.9242,127.4739,-51.25,93,100,3.96
359,Cay,TR,2023-01-16 02:04:52,38.5917,31.0286,36.88,70,80,2.51
360,Katherine,AU,2023-01-16 02:04:53,-14.4667,132.2667,88.12,66,40,8.05
361,Gravdal,NO,2023-01-16 02:04:53,68.1214,13.5031,31.39,63,100,6.04
362,Bathsheba,BB,2023-01-16 02:04:54,13.2167,-59.5167,77.61,78,40,10.36
363,Santa Maria,BR,2023-01-16 02:04:54,-29.6842,-53.8069,72.63,79,17,9.51
364,Azovo,RU,2023-01-16 02:04:55,54.6997,73.0237,4.75,83,87,14.0
365,Rawson,AR,2023-01-16 02:04:55,-43.3002,-65.1023,63.86,55,11,18.48
366,Clyde River,CA,2023-01-16 02:05:10,70.4692,-68.5914,-10.97,64,100,13.8
367,Ayr,GB,2023-01-16 02:05:56,55.4627,-4.6339,35.58,93,100,3.44
368,Luderitz,NA,2023-01-16 02:05:56,-26.6481,15.1594,68.49,69,100,9.66
369,Pevek,RU,2023-01-16 02:05:57,69.7008,170.3133,-30.91,99,38,3.38
370,Dudinka,RU,2023-01-16 02:05:57,69.4058,86.1778,-41.62,97,53,4.81
371,Chara,RU,2023-01-16 02:05:58,56.9064,118.2631,-27.4,79,37,0.29
372,Lichinga,MZ,2023-01-16 02:05:58,-13.3128,35.2406,61.23,99,100,4.81
373,Lazaro Cardenas,MX,2023-01-16 02:05:59,17.9583,-102.2,75.7,82,11,3.33
374,Yumen,CN,2023-01-16 02:05:59,40.2833,97.2,6.31,69,5,27.54
375,Rundu,NA,2023-01-16 02:05:59,-17.9333,19.7667,65.41,93,100,3.87
376,Nampula,MZ,2023-01-16 02:06:00,-15.1165,39.2666,68.41,98,95,1.74
377,Harper,LR,2023-01-16 02:06:00,4.375,-7.7169,78.44,80,2,4.85
378,Chantada,ES,2023-01-16 02:06:01,42.6088,-7.7712,48.69,96,100,17.4
379,Zhezkazgan,KZ,2023-01-16 02:06:01,47.8043,67.7144,8.58,72,0,4.47
380,Mmabatho,ZA,2023-01-16 02:06:03,-25.85,25.6333,68.11,43,0,11.77
381,Slave Lake,CA,2023-01-16 02:04:00,55.2834,-114.769,21.18,93,100,6.91
382,Mongoumba,CF,2023-01-16 02:06:05,3.6415,18.5936,74.48,40,98,1.77
383,Kiunga,PG,2023-01-16 02:06:07,-6.1219,141.2906,74.07,95,100,1.45
384,Ahuimanu,US,2023-01-16 02:06:09,21.4447,-157.8378,80.31,79,99,5.01
385,Valle Nacional,MX,2023-01-16 02:06:10,17.7833,-96.3167,63.99,89,0,3.49
386,Cape Canaveral,US,2023-01-16 02:06:11,28.4058,-80.6048,50.04,77,0,5.75
387,Limon,CR,2023-01-16 02:06:13,10.0,-83.0333,72.05,83,61,5.53
388,Dunhua,CN,2023-01-16 02:01:31,43.3725,128.2425,2.88,62,0,8.21
389,Esna,EG,2023-01-16 02:06:19,25.2934,32.554,54.41,47,100,4.34
390,Kikwit,CD,2023-01-16 02:05:01,-5.041,18.8162,69.31,98,100,1.68
391,Poum,NC,2023-01-16 02:06:21,-20.2333,164.0167,80.85,72,96,13.02
392,Murud,IN,2023-01-16 02:06:22,18.3258,72.965,64.56,77,2,3.58
393,Krasnaya Yaruga,RU,2023-01-16 02:06:24,50.8008,35.6583,21.69,96,94,6.8
394,Avera,US,2023-01-16 02:06:24,33.194,-82.5271,36.91,47,3,4.85
395,Boddam,GB,2023-01-16 02:06:27,57.4667,-1.7833,32.38,61,99,16.53
396,Rapar,IN,2023-01-16 02:06:29,23.5667,70.6333,54.25,42,22,7.61
397,Adrar,MR,2023-01-16 02:06:31,20.5022,-10.0711,62.22,19,0,11.21
398,Manali,IN,2023-01-16 02:06:33,13.1667,80.2667,71.69,80,1,5.48
399,San Policarpo,PH,2023-01-16 02:06:34,12.1791,125.5072,80.89,83,81,4.52
400,Mezen,RU,2023-01-16 02:06:35,65.8522,44.24,30.78,91,100,16.35
401,Gbarnga,LR,2023-01-16 02:06:37,6.9956,-9.4722,67.26,98,14,1.25
402,Usinsk,RU,2023-01-16 02:06:38,65.9939,57.5281,23.61,96,95,13.73
403,Nicoya,CR,2023-01-16 02:06:39,10.1483,-85.452,73.58,77,32,13.33
404,Shache,CN,2023-01-16 02:06:39,38.4167,77.2406,-5.71,100,99,3.02
405,San-Pedro,CI,2023-01-16 02:06:40,4.7485,-6.6363,76.95,88,4,1.48
406,San Nicola,IT,2023-01-16 02:06:40,40.6116,8.991,49.35,87,97,7.72
407,Tefe,BR,2023-01-16 02:06:41,-3.3542,-64.7114,73.71,97,100,4.52
408,Hauterive,FR,2023-01-16 02:06:41,46.0901,3.4459,43.56,74,100,14.43
409,El Ejido,ES,2023-01-16 02:06:42,36.7763,-2.8146,58.75,63,10,4.43
410,Struer,DK,2023-01-16 02:06:42,56.4912,8.5838,40.05,78,21,12.08
411,Pontianak,ID,2023-01-16 02:06:43,-0.0333,109.3333,82.38,78,20,5.75
412,Tual,ID,2023-01-16 02:06:43,-5.6667,132.75,83.52,74,99,7.76
413,Saint-Augustin,CA,2023-01-16 02:06:43,51.226,-58.6502,10.06,85,100,7.2
414,Elko,US,2023-01-16 02:07:44,41.0002,-115.5012,28.42,94,100,3.11
415,Hervey Bay,AU,2023-01-16 02:07:45,-25.2986,152.8535,77.02,96,100,8.01
416,Tevriz,RU,2023-01-16 02:07:45,57.509,72.4042,17.35,85,100,11.36
417,Tilichiki,RU,2023-01-16 02:06:41,60.4667,166.1,-6.74,90,100,7.9
418,Porto Velho,BR,2023-01-16 02:05:52,-8.7619,-63.9039,75.25,94,0,0.0
419,Ilhabela,BR,2023-01-16 02:07:46,-23.7781,-45.3581,75.58,92,100,2.68
420,Tynda,RU,2023-01-16 02:07:46,55.1667,124.7167,-34.2,96,64,1.39
421,Port-Gentil,GA,2023-01-16 02:05:24,-0.7193,8.7815,79.54,77,100,3.67
422,Uvira,CD,2023-01-16 02:07:47,-3.4067,29.1458,70.92,84,100,3.87
423,Puksoozero,RU,2023-01-16 02:07:48,62.5903,40.6066,29.17,91,100,14.58
424,Dingle,PH,2023-01-16 02:07:48,10.9995,122.6711,81.21,83,38,5.55
425,Kununurra,AU,2023-01-16 02:04:55,-15.7667,128.7333,87.78,74,75,8.05
426,Iwanai,JP,2023-01-16 02:07:49,42.9744,140.5089,27.18,81,99,8.72
427,Calabozo,VE,2023-01-16 02:07:49,8.9242,-67.4293,82.96,41,98,4.36
428,Aklavik,CA,2023-01-16 02:07:50,68.2191,-135.0107,-17.55,97,100,3.58
429,Biskamzha,RU,2023-01-16 02:07:50,53.4497,89.5272,-6.93,99,99,4.14
430,Champerico,GT,2023-01-16 02:07:50,14.3,-91.9167,78.3,76,3,1.79
431,Clyde,US,2023-01-16 02:07:51,41.3042,-82.9752,30.58,82,37,7.38
432,Liverpool,GB,2023-01-16 02:04:46,53.4106,-2.9779,38.79,94,100,3.44
433,Mount Isa,AU,2023-01-16 02:07:51,-20.7333,139.5,83.97,58,100,11.5
434,Mahajanga,MG,2023-01-16 02:07:52,-15.7167,46.3167,75.22,100,40,3.44
435,Sura,RU,2023-01-16 02:07:52,53.8879,45.7419,6.93,92,6,7.56
436,Riyadh,SA,2023-01-16 02:07:53,24.6877,46.7219,55.54,70,87,8.28
437,Tadine,NC,2023-01-16 02:07:53,-21.55,167.8833,80.17,65,97,13.49
438,Korla,CN,2023-01-16 02:07:53,41.7597,86.1469,3.22,94,91,2.3
439,Nemuro,JP,2023-01-16 02:07:54,43.3236,145.575,28.4,93,100,20.58
440,Nabire,ID,2023-01-16 02:07:54,-3.3667,135.4833,83.57,68,100,2.28
441,Taitung,TW,2023-01-16 02:07:55,22.7583,121.1444,64.67,72,75,10.36
442,Udachnyy,RU,2023-01-16 02:07:56,66.4167,112.4,-60.48,100,67,3.06
443,Atikokan,CA,2023-01-16 02:07:57,48.7555,-91.6216,31.66,95,100,6.82
444,Kyzyl-Suu,KG,2023-01-16 02:07:57,42.3414,78.0056,7.48,55,2,9.15
445,Buraydah,SA,2023-01-16 02:07:58,26.326,43.975,55.85,69,90,7.74
446,Sao Joao Da Barra,BR,2023-01-16 02:07:58,-21.6403,-41.0511,75.47,86,85,18.48
447,Shenjiamen,CN,2023-01-16 02:07:58,29.9576,122.298,37.42,66,59,21.47
448,Amboasary,MG,2023-01-16 02:07:59,-25.0333,46.3833,71.26,90,0,4.34
449,Asfi,MA,2023-01-16 02:07:59,32.2994,-9.2372,53.96,83,3,13.51
450,Sao Pedro Do Sul,BR,2023-01-16 02:08:00,-29.6206,-54.1789,73.9,74,54,9.95
451,Bud,US,2023-01-16 02:08:00,39.447,-86.1758,37.9,67,70,9.93
452,Carman,CA,2023-01-16 02:08:00,49.4992,-98.0016,22.89,95,100,2.06
453,Concordia,AR,2023-01-16 02:08:01,-31.393,-58.0209,79.79,45,0,1.01
454,Padang,ID,2023-01-16 02:08:02,-0.9492,100.3543,78.85,73,94,0.67
455,Yima,CN,2023-01-16 02:08:04,34.7381,111.8839,24.44,37,57,8.68
456,Payo,ID,2023-01-16 02:08:06,-3.7508,103.6372,80.44,75,78,1.3
457,Jamkhed,IN,2023-01-16 02:08:07,18.7362,75.3121,64.11,44,3,2.8
458,Antalaha,MG,2023-01-16 02:08:08,-14.9003,50.2788,73.63,97,100,6.2
459,Dinghai,CN,2023-01-16 02:08:09,26.2847,119.7936,46.71,74,100,18.54
460,Borba,BR,2023-01-16 02:06:10,-4.3878,-59.5939,71.53,99,82,1.74
461,Deniliquin,AU,2023-01-16 02:08:12,-35.5333,144.9667,93.09,27,100,4.16
462,Novyy Urengoy,RU,2023-01-16 02:09:12,66.0833,76.6333,6.03,96,100,9.35
463,Komsomolskiy,UZ,2023-01-16 02:09:13,40.4272,71.7189,9.32,78,4,2.3
464,Nago,JP,2023-01-16 02:09:14,26.5881,127.9761,61.23,76,100,19.42
465,Kasongo-Lunda,CD,2023-01-16 02:06:19,-6.4667,16.8167,68.38,99,100,1.12
466,Kondoa,TZ,2023-01-16 02:09:14,-4.9,35.7833,59.29,89,99,3.44
467,Bafilo,TG,2023-01-16 02:09:17,9.35,1.2667,68.07,24,5,4.83
468,Rajpipla,IN,2023-01-16 02:09:18,21.8667,73.5,56.01,49,1,5.03
469,Chinsali,ZM,2023-01-16 02:09:18,-10.5414,32.0816,61.16,98,100,1.43
470,Senanga,ZM,2023-01-16 02:09:20,-16.1167,23.2667,66.97,93,100,3.91
471,Westport,US,2023-01-16 02:09:20,41.1415,-73.3579,37.09,47,75,9.22
472,Shihezi,CN,2023-01-16 02:09:21,44.3,86.0333,-8.91,92,100,1.45
473,Lucapa,AO,2023-01-16 02:09:22,-8.4192,20.7447,64.51,95,100,0.78
474,Paranga,RU,2023-01-16 02:09:23,56.7039,49.4047,6.67,88,67,10.92
475,Ancud,CL,2023-01-16 02:09:24,-41.8697,-73.8203,51.55,83,66,5.5
476,Rojhan,PK,2023-01-16 02:09:25,28.6868,69.9534,45.55,15,0,8.99
477,Nouakchott,MR,2023-01-16 02:09:26,18.0858,-15.9785,67.93,29,12,13.87
478,Dubti,ET,2023-01-16 02:09:26,11.7361,41.0853,71.71,75,2,10.74
479,Salalah,OM,2023-01-16 02:09:27,17.0151,54.0924,69.04,79,6,0.81
480,Amga,RU,2023-01-16 02:09:27,60.8953,131.9608,-47.38,93,100,2.48
481,Pathein,MM,2023-01-16 02:09:28,16.7833,94.7333,72.75,63,15,7.63
482,Ipua,BR,2023-01-16 02:09:29,-20.4381,-48.0122,70.9,92,100,1.74
483,Pierre,US,2023-01-16 02:07:38,44.3683,-100.351,35.85,85,75,5.99
484,Villaviciosa,ES,2023-01-16 02:09:30,43.4813,-5.4357,52.61,80,100,19.01
485,Imeni Poliny Osipenko,RU,2023-01-16 02:09:31,52.4201,136.4853,-22.72,92,43,4.43
486,Sunland Park,US,2023-01-16 02:09:32,31.7965,-106.58,56.48,37,0,19.57
487,Nayoro,JP,2023-01-16 02:07:44,44.3506,142.4578,22.55,77,100,2.46
488,Santa Isabel Do Rio Negro,BR,2023-01-16 02:09:34,-0.4139,-65.0192,72.63,99,100,2.55
489,Labytnangi,RU,2023-01-16 02:09:34,66.6572,66.4183,15.15,90,100,5.46
490,Saldanha,ZA,2023-01-16 02:09:35,-33.0117,17.9442,63.81,87,1,8.05
491,Oranjemund,NA,2023-01-16 02:09:35,-28.55,16.4333,62.55,91,99,3.36
492,Tshikapa,CD,2023-01-16 02:09:36,-6.4167,20.8,67.82,97,100,1.39
493,Asosa,ET,2023-01-16 02:09:36,10.0667,34.5333,65.3,35,92,6.17
494,Glace Bay,CA,2023-01-16 02:09:37,46.1969,-59.957,36.86,96,100,11.01
495,Tezu,IN,2023-01-16 02:09:37,27.9167,96.1667,61.47,53,99,1.32
496,San Fernando,PH,2023-01-16 02:09:38,15.0286,120.6898,80.06,73,98,7.38
497,Soltepec,MX,2023-01-16 02:09:38,19.1167,-97.7,50.7,43,0,4.52
498,Suntar,RU,2023-01-16 02:09:39,62.1444,117.6319,-70.04,100,93,0.78
499,Concepcion,CL,2023-01-16 02:09:39,-36.827,-73.0498,58.8,63,0,12.66
500,Kolyshley,RU,2023-01-16 02:09:40,52.7005,44.5367,12.4,88,93,12.26
501,Muisne,EC,2023-01-16 02:09:40,0.6,-80.0333,75.88,83,100,8.7
502,Batagay,RU,2023-01-16 02:09:41,67.6333,134.6333,-50.12,100,97,0.69
503,Lesnikovo,RU,2023-01-16 02:09:41,55.2822,65.3175,16.2,72,27,13.4
504,Hambantota,LK,2023-01-16 02:09:42,6.1241,81.1185,73.74,100,75,2.3
505,Tatawin,TN,2023-01-16 02:09:42,32.9297,10.4518,50.05,47,0,14.92
506,Aripuana,BR,2023-01-16 02:09:42,-9.1667,-60.6333,74.21,89,99,1.81
507,Cacheu,GW,2023-01-16 02:09:43,12.2706,-16.1658,67.3,81,11,2.19
508,Liliani,PK,2023-01-16 02:09:43,32.2065,72.9537,41.31,23,0,3.78
509,Shanghai,CN,2023-01-16 02:09:44,31.2222,121.4581,37.92,44,0,13.42
510,Inongo,CD,2023-01-16 02:09:44,-1.95,18.2667,72.23,89,100,1.54
511,Konevo,RU,2023-01-16 02:10:45,62.1215,39.3192,29.8,90,100,15.73
512,Bossangoa,CF,2023-01-16 02:10:45,6.4926,17.4552,69.35,27,76,4.7
513,Genhe,CN,2023-01-16 02:10:46,50.7833,121.5167,-17.61,94,100,2.91
514,Husavik,IS,2023-01-16 02:10:46,66.0449,-17.3389,22.55,69,100,15.68
515,Olafsvik,IS,2023-01-16 02:10:47,64.8945,-23.7142,23.07,70,14,14.27
516,Durban,ZA,2023-01-16 02:10:47,-29.8579,31.0292,77.92,93,15,1.01
517,Nakhon Sawan,TH,2023-01-16 02:10:48,15.7,100.0833,77.0,39,6,0.87
518,Kyaikkami,MM,2023-01-16 02:10:48,16.08,97.5675,70.54,72,6,6.49
519,Kupang,ID,2023-01-16 02:10:49,-10.1667,123.5833,79.38,94,100,8.05
520,Kondinskoye,RU,2023-01-16 02:10:49,59.6481,67.41,16.75,86,91,16.93
521,Lethbridge,CA,2023-01-16 02:07:34,49.7,-112.8186,26.71,93,100,5.75
522,Muros,ES,2023-01-16 02:10:50,42.7762,-9.0603,57.09,84,100,26.44
523,Armidale,AU,2023-01-16 02:10:50,-30.5167,151.65,80.35,24,0,10.42
524,Amahai,ID,2023-01-16 02:10:51,-3.3333,128.9167,86.65,65,98,1.86
525,Kinablangan,PH,2023-01-16 02:10:51,7.6947,126.5503,83.3,72,94,1.77
526,Kontagora,NG,2023-01-16 02:10:51,10.3999,5.4695,69.22,22,45,5.86
527,Nhulunbuy,AU,2023-01-16 02:10:52,-12.2333,136.7667,77.61,88,75,19.57
528,Tocopilla,CL,2023-01-16 02:10:52,-22.092,-70.1979,69.46,69,0,3.42
529,Dinkelsbuhl,DE,2023-01-16 02:10:53,49.0694,10.3199,36.88,85,80,7.11
530,Northam,GB,2023-01-16 02:10:53,51.0333,-4.2167,42.62,85,100,23.91
531,Carballo,ES,2023-01-16 02:10:54,43.213,-8.691,55.09,92,100,14.94
532,Lesozavodsk,RU,2023-01-16 02:10:54,45.4794,133.4244,-9.22,90,29,5.82
533,Zaliznychne,UA,2023-01-16 02:10:55,45.7489,28.6147,42.06,80,100,15.59
534,El Alto,PE,2023-01-16 02:10:55,-4.2714,-81.2147,69.46,73,100,12.66
535,Caleta De Carquin,PE,2023-01-16 02:10:56,-11.0925,-77.6267,69.94,80,100,7.27
536,Coquimbo,CL,2023-01-16 02:10:56,-29.9533,-71.3436,60.53,88,0,5.75
537,Mattru,SL,2023-01-16 02:10:56,7.6244,-11.8332,71.96,98,65,1.05
538,Choachi,CO,2023-01-16 02:10:57,4.529,-73.9227,63.99,97,96,2.39
539,Tahta,EG,2023-01-16 02:10:57,26.7693,31.5021,52.29,51,0,2.51
540,Nouadhibou,MR,2023-01-16 02:10:58,20.931,-17.0347,69.19,49,56,15.1
541,Tahe,CN,2023-01-16 02:10:58,52.3333,124.7333,-14.84,82,16,2.42
542,Kadoma,JP,2023-01-16 02:10:59,34.7333,135.5833,51.78,33,100,15.84
543,Horodyshche,UA,2023-01-16 02:10:59,49.2849,31.4451,32.4,92,100,10.47
544,Raudeberg,NO,2023-01-16 02:11:00,61.9875,5.1352,38.07,24,100,31.09
545,Fortuna,US,2023-01-16 02:11:00,40.5982,-124.1573,48.65,93,40,3.0
546,Nador,MA,2023-01-16 02:11:01,35.174,-2.9287,61.05,72,40,14.97
547,Broome,US,2023-01-16 02:11:01,42.2506,-75.833,22.69,88,100,10.36
548,Vocklamarkt,AT,2023-01-16 02:11:02,48.0025,13.4838,36.14,78,100,3.0
549,La Ronge,CA,2023-01-16 02:11:03,55.1001,-105.2842,-1.41,100,54,1.39
550,Ngorongoro,TZ,2023-01-16 02:11:04,-3.2397,35.4875,48.29,87,37,3.09
551,Tateyama,JP,2023-01-16 02:11:04,34.9833,139.8667,49.1,83,100,1.48
552,Sampit,ID,2023-01-16 02:11:05,-2.5333,112.95,87.21,58,96,4.25
553,Vila Do Maio,CV,2023-01-16 02:11:06,15.1333,-23.2167,74.21,72,99,10.98
554,Bajil,YE,2023-01-16 02:11:08,15.0584,43.2851,74.79,73,5,3.71
555,Ziro,IN,2023-01-16 02:11:10,27.6333,93.8333,36.34,91,91,2.1
556,Ribas Do Rio Pardo,BR,2023-01-16 02:12:16,-20.4431,-53.7592,73.2,86,25,1.99
557,Soller,ES,2023-01-16 02:12:17,39.7662,2.7152,53.85,58,12,5.01
558,Las Vegas,US,2023-01-16 02:08:00,36.175,-115.1372,53.28,49,75,8.99
559,Kaifeng,CN,2023-01-16 02:12:17,34.7911,114.3483,27.41,44,65,4.54
560,Tauranga,NZ,2023-01-16 02:12:18,-37.6861,176.1667,73.94,62,2,4.0
561,Hamilton,US,2023-01-16 02:10:06,39.1834,-84.5333,35.89,59,0,10.36
562,Santa Cruz,BO,2023-01-16 02:10:24,-17.8,-63.1667,72.86,88,29,3.44
563,Arman,RU,2023-01-16 02:12:19,59.7,150.1667,-6.99,94,100,9.35
